id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
400917467,s:40~l:41~e:400917467~c:400917467,2016-11-16T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:30Z,0,N/A,2181,Municipal Auditorium (MO),Kansas City,MO,10116,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,140,s:40~l:41~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,30,2181,s:40~l:41~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,400917467,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916129,s:40~l:41~e:400916129~c:400916129,2016-11-16T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:30Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,400916129,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910681,s:40~l:41~e:400910681~c:400910681,2016-11-16T00:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'STATE FARM CHAMPIONS CLASSIC'}]",2016-11-16T00:00Z,0,N/A,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,400910681,2,"",2017,,"","",,,FALSE,TRUE,TRUE
400915233,s:40~l:41~e:400915233~c:400915233,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'EMERALD COAST CLASSIC - CAMPUS GAME'}]",2016-11-16T00:00Z,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,400915233,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915232,s:40~l:41~e:400915232~c:400915232,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BROOKLYN HOOPS HOLIDAY INVITATIONAL'}]",2016-11-16T00:00Z,0,N/A,1964,Carrier Dome,Syracuse,NY,35446,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,400915232,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400922275,s:40~l:41~e:400922275~c:400922275,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2205,Al Lawson Center,Tallahassee,FL,9639,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,3174,s:40~l:41~t:3174,Trinity Baptist,Eagles,TRI,Trinity Baptist Eagles,Trinity Baptist,"","",FALSE,,"",,400922275,2,"",2017,,"","",,,FALSE,TRUE,TRUE
400919794,s:40~l:41~e:400919794~c:400919794,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2021,Hill Field House,Baltimore,MD,4250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,"",TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,400919794,2,"",2017,,"","",,,FALSE,TRUE,TRUE
400919139,s:40~l:41~e:400919139~c:400919139,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,1916,William H. Pitt Center,Fairfield,CT,2062,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,400919139,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400919138,s:40~l:41~e:400919138~c:400919138,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'FORDHAM SHOWCASE'}]",2016-11-16T00:00Z,0,N/A,2076,Stratis Arena at the Rothman Center,Teaneck,NJ,1852,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,2221,s:40~l:41~t:2221,FDU-Florham,Devils,FDF,FDU-Florham Devils,FDU-Florham,000000,"",FALSE,,"",,400919138,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400919137,s:40~l:41~e:400919137~c:400919137,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2182,Chace Athletic Center,Smithfield,RI,2670,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,2776,s:40~l:41~t:2776,Salve Regina,Seahawks,SAL,Salve Regina Seahawks,Salve Regina,000000,"",FALSE,,"",,400919137,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400918394,s:40~l:41~e:400918394~c:400918394,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2172,Tom Gola Arena,Philadelphia,PA,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,400918394,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400918377,s:40~l:41~e:400918377~c:400918377,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GULF COAST SHOWCASE - CAMPUS GAME'}]",2016-11-16T00:00Z,0,N/A,2167,EagleBank Arena,Fairfax,VA,7860,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,388,s:40~l:41~t:388,Leb,Leb,LEB,Leb,Lebanon Valley,000000,"",FALSE,,"",,400918377,2,"",2017,,"","",,,FALSE,TRUE,TRUE
400918295,s:40~l:41~e:400918295~c:400918295,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2186,Christl Arena,West Point,NY,5043,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,289,s:40~l:41~t:289,Mount St. Mary,Mountaineers,MSM,Mount St. Mary Mountaineers,Mt St Mary NY,"","",FALSE,,"",,400918295,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917394,s:40~l:41~e:400917394~c:400917394,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2004,Edward Leede Arena,Hanover,NH,2100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,159,s:40~l:41~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,TRUE,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,400917394,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917392,s:40~l:41~e:400917392~c:400917392,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CBE HALL OF FAME CLASSIC - CAMPUS GAME'}]",2016-11-16T00:00Z,0,N/A,2125,Charles E. Smith Center,Washington,DC,4338,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,400917392,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917391,s:40~l:41~e:400917391~c:400917391,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BLUEGRASS SHOWCASE'}]",2016-11-16T00:00Z,0,N/A,2143,Wolstein Center,Cleveland,OH,13610,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,TRUE,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,400917391,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917010,s:40~l:41~e:400917010~c:400917010,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,192,Nutter Center,Dayton,OH,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,400917010,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917009,s:40~l:41~e:400917009~c:400917009,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,299,Worthen Arena,Muncie,IN,11500,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,TRUE,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,400917009,2,OT,2017,,"","",,,TRUE,TRUE,TRUE
400916848,s:40~l:41~e:400916848~c:400916848,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2154,McAlister Field House,Charleston,SC,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,TRUE,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,3245,s:40~l:41~t:3245,Truett-McConnell,Bears,TRUE,Truett-McConnell Bears,Tru-Mc,"","",FALSE,,"",,400916848,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916847,s:40~l:41~e:400916847~c:400916847,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,1970,Cameron Hall,Lexington,VA,5029,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,2896,s:40~l:41~t:2896,Southern Virginia,Knights,SVA,Southern Virginia Knights,Southern VA,000000,"",FALSE,,"",,400916847,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916846,s:40~l:41~e:400916846~c:400916846,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GULF COAST SHOWCASE - CAMPUS GAME'}]",2016-11-16T00:00Z,0,N/A,2121,Benjamin Johnson Arena,Spartanburg,SC,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,2019,s:40~l:41~t:2019,Allen,Allen,ALLN,Allen,Allen,000000,"",FALSE,,"",,400916846,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916666,s:40~l:41~e:400916666~c:400916666,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,1906,John W. Pope Jr. Convocation Center,Buies Creek,NC,3095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,"",TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,2079,s:40~l:41~t:2079,Bridgewater,Eagles,BRI,Bridgewater Eagles,Bridgewater,000000,"",FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2079.png,,400916666,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915235,s:40~l:41~e:400915235~c:400915235,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,400915235,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915234,s:40~l:41~e:400915234~c:400915234,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2119,Cassell Coliseum,Blacksburg,VA,8925,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,400915234,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915230,s:40~l:41~e:400915230~c:400915230,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,11500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,400915230,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915166,s:40~l:41~e:400915166~c:400915166,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'NAISMITH MEMORIAL HALL OF FAME TIP-OFF - CAMPUS GAME'}]",2016-11-16T00:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2253,s:40~l:41~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,TRUE,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,400915166,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910793,s:40~l:41~e:400910793~c:400910793,2016-11-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-16T00:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,400910793,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915019,s:40~l:41~e:400915019~c:400915019,2016-11-15T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-15T23:30Z,0,N/A,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,400915019,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910777,s:40~l:41~e:400910777~c:400910777,2016-11-15T23:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BROOKLYN HOOPS HOLIDAY INVITATIONAL'}]",2016-11-15T23:30Z,0,N/A,1962,Colonial Life Arena,Columbia,SC,18000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,400910777,2,OT,2017,,"","",,,TRUE,TRUE,TRUE
400915497,s:40~l:41~e:400915497~c:400915497,2016-11-15T20:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-15T20:30Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,400915497,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910541,s:40~l:41~e:400910541~c:400910541,2016-11-15T18:15Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-15T18:15Z,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,400910541,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917011,s:40~l:41~e:400917011~c:400917011,2016-11-15T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-15T16:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8754,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,2947,s:40~l:41~t:2947,Rochester College,Warriors,RC,Rochester College Warriors,Rochester,000000,"",FALSE,,"",,400917011,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916665,s:40~l:41~e:400916665~c:400916665,2016-11-15T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-11-15T16:00Z,0,N/A,2079,William R. Johnson Coliseum,Nacogdoches,TX,7203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,2344,s:40~l:41~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,400916665,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916669,s:40~l:41~e:400916669~c:400916669,2016-11-15T13:45Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'NIT SEASON TIP-OFF - CAMPUS GAME'}]",2016-11-15T13:45Z,0,N/A,2062,Draddy Gymnasium,Riverdale,NY,2345,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,400916669,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917393,s:40~l:41~e:400917393~c:400917393,2016-11-15T11:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'SCARLET KNIGHT SHOWCASE'}]",2016-11-15T11:30Z,0,N/A,1929,Chase Arena,West Hartford,CT,3507,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,TRUE,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,400917393,2,OT,2017,,"","",,,TRUE,TRUE,TRUE
