id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
260620221,s:40~l:41~e:260620221~c:260620221,2006-03-04T00:30Z,12508,True,False,True,False,[],2006-03-04T00:30Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,260620221,2006,2,,4,Big East Conference,Big East,True,
260622182,s:40~l:41~e:260622182~c:260622182,2006-03-03T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR AT RICHMOND VA'}]",2006-03-03T17:00Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,260622182,2006,2,,10,Colonial Athletic Association,CAA,True,
260620290,s:40~l:41~e:260620290~c:260620290,2006-03-03T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHERN CONF TR AT CHARLESTON SC'}]",2006-03-03T17:00Z,0,N/A,268,North Charleston Coliseum,North Charleston,SC,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,260620290,2006,2,,24,Southern Conference,Southern,True,
260622724,s:40~l:41~e:260622724~c:260622724,2006-03-03T18:05Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT ST LOUIS MO'}]",2006-03-03T18:05Z,0,N/A,1839,Enterprise Center,St. Louis,MO,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,True,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,260622724,2006,2,,18,Missouri Valley Conference,MVC,True,
260622443,s:40~l:41~e:260622443~c:260622443,2006-03-03T19:30Z,961,True,False,True,False,"[{'type': 'event', 'headline': 'SUN BELT TOURNAMENT AT MURFREESBORO TN'}]",2006-03-03T19:30Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,True,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,27,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,260622443,2006,2,,27,Sun Belt Conference,Sun Belt,True,
260620232,s:40~l:41~e:260620232~c:260620232,2006-03-03T19:30Z,4113,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHERN CONF TR AT NORTH CHARLESTON SC'}]",2006-03-03T19:30Z,0,N/A,268,North Charleston Coliseum,North Charleston,SC,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,True,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,260620232,2006,2,,24,Southern Conference,Southern,True,
260620111,s:40~l:41~e:260620111~c:260620111,2006-03-03T19:30Z,2192,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR AT RICHMOND VA'}]",2006-03-03T19:30Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,260620111,2006,2,,10,Colonial Athletic Association,CAA,True,
260620156,s:40~l:41~e:260620156~c:260620156,2006-03-03T20:35Z,11782,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT ST LOUIS MO'}]",2006-03-03T20:35Z,0,N/A,1839,Enterprise Center,St. Louis,MO,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,260620156,2006,2,,18,Missouri Valley Conference,MVC,True,
260622636,s:40~l:41~e:260622636~c:260622636,2006-03-03T21:00Z,1442,True,False,True,False,[],2006-03-03T21:00Z,1,STD,2115,UTSA Convocation Center,San Antonio,TX,2650.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,N'Western St,492F91,ed6118,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,260622636,2006,2,,,,,,
260622612,s:40~l:41~e:260622612~c:260622612,2006-03-03T21:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MAAC TOURNAMENT AT ALBANY NY'}]",2006-03-03T21:30Z,0,N/A,20,MVP Arena,Albany,NY,15727.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,260622612,2006,2,,13,Metro Atlantic Athletic Conference,MAAC,True,
260622739,s:40~l:41~e:260622739~c:260622739,2006-03-03T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'HORIZON LEAGUE TOURNAMENT AT MILWAUKEE WI'}]",2006-03-03T22:30Z,1,STD,1983,UW-Milwaukee Panther Arena,Milwaukee,WI,12700.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,260622739,2006,2,,45,Horizon League,Horizon,True,
260622329,s:40~l:41~e:260622329~c:260622329,2006-03-03T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE TR AT WORCESTER MA'}]",2006-03-03T22:30Z,0,N/A,137,Hart Center,Worcester,MA,3536.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,260622329,2006,2,,22,Patriot League,Patriot,True,
260620044,s:40~l:41~e:260620044~c:260620044,2006-03-03T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE TR AT LEWISBURG PA'}]",2006-03-03T22:30Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,260620044,2006,2,,22,Patriot League,Patriot,True,
260622210,s:40~l:41~e:260622210~c:260622210,2006-03-03T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHERN CONF TR AT CHARLESTON SC'}]",2006-03-03T23:00Z,0,N/A,268,North Charleston Coliseum,North Charleston,SC,0.0,False,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,True,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,260622210,2006,2,OT,24,Southern Conference,Southern,True,
260622031,s:40~l:41~e:260622031~c:260622031,2006-03-03T23:00Z,1003,True,False,True,False,"[{'type': 'event', 'headline': 'SUN BELT TOURNAMENT AT MURFREESBORO TN'}]",2006-03-03T23:00Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,True,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,260622031,2006,2,,27,Sun Belt Conference,Sun Belt,True,
260620119,s:40~l:41~e:260620119~c:260620119,2006-03-03T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR AT RICHMOND VA'}]",2006-03-03T23:00Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,260620119,2006,2,,10,Colonial Athletic Association,CAA,True,
260622378,s:40~l:41~e:260622378~c:260622378,2006-03-04T00:00Z,1968,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR AT VESTAL NY'}]",2006-03-04T00:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,260622378,2006,2,,1,America East Conference,Am. East,True,
260620315,s:40~l:41~e:260620315~c:260620315,2006-03-04T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MAAC TOURNAMENT AT ALBANY NY'}]",2006-03-04T00:00Z,0,N/A,20,MVP Arena,Albany,NY,15727.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,260620315,2006,2,,13,Metro Atlantic Athletic Conference,MAAC,True,
260620288,s:40~l:41~e:260620288~c:260620288,2006-03-04T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'ATLANTIC SUN TR AT JOHNSON CITY TN'}]",2006-03-04T00:00Z,0,N/A,2006,Brooks Gymnasium,Johnson City,TN,2700.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2241,s:40~l:41~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,True,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,260620288,2006,2,,46,ASUN Conference,ASUN,True,
260620225,s:40~l:41~e:260620225~c:260620225,2006-03-04T00:00Z,1001,True,False,True,False,[],2006-03-04T00:00Z,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,163,s:40~l:41~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,True,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,260620225,2006,2,,12,Ivy League,Ivy,True,
260620159,s:40~l:41~e:260620159~c:260620159,2006-03-04T00:00Z,1003,True,False,True,False,[],2006-03-04T00:00Z,0,N/A,2004,Edward Leede Arena,Hanover,NH,2100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,159,s:40~l:41~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,True,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,260620159,2006,2,,12,Ivy League,Ivy,True,
260620108,s:40~l:41~e:260620108~c:260620108,2006-03-04T00:00Z,1214,True,False,True,False,[],2006-03-04T00:00Z,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,172,s:40~l:41~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,True,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,260620108,2006,2,,12,Ivy League,Ivy,True,
260620093,s:40~l:41~e:260620093~c:260620093,2006-03-04T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'OHIO VALLEY CONF TR AT NASHVILLE TN'}]",2006-03-04T00:00Z,0,N/A,1834,Bridgestone Arena,Nashville,TN,19395.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,260620093,2006,2,,,,,,
260620043,s:40~l:41~e:260620043~c:260620043,2006-03-04T00:00Z,2145,True,False,True,False,[],2006-03-04T00:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,True,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,219,s:40~l:41~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Pennsylvania,082A74,a6163d,True,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,260620043,2006,2,,12,Ivy League,Ivy,True,
260620079,s:40~l:41~e:260620079~c:260620079,2006-03-04T00:05Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT ST LOUIS MO'}]",2006-03-04T00:05Z,0,N/A,1839,Enterprise Center,St. Louis,MO,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,260620079,2006,2,,18,Missouri Valley Conference,MVC,True,
260622569,s:40~l:41~e:260622569~c:260622569,2006-03-04T00:30Z,980,True,False,True,False,[],2006-03-04T00:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,260622569,2006,2,,16,Mid-Eastern Athletic Conference,MEAC,True,
260622447,s:40~l:41~e:260622447~c:260622447,2006-03-04T00:30Z,411,True,False,True,False,[],2006-03-04T00:30Z,0,N/A,2067,David R. Stopher Gymnasium,Thibodaux,LA,3800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,326,s:40~l:41~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,260622447,2006,2,,,,,,
260622154,s:40~l:41~e:260622154~c:260622154,2006-03-04T00:30Z,1720,True,False,True,False,[],2006-03-04T00:30Z,1,STD,,,,,,,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,260622154,2006,2,OT,16,Mid-Eastern Athletic Conference,MEAC,True,
260622350,s:40~l:41~e:260622350~c:260622350,2006-03-04T01:00Z,2657,True,False,True,False,"[{'type': 'event', 'headline': 'HORIZON LEAGUE TOURNAMENT AT MILWAUKEE WI'}]",2006-03-04T01:00Z,0,N/A,1983,UW-Milwaukee Panther Arena,Milwaukee,WI,12700.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,True,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,260622350,2006,2,,45,Horizon League,Horizon,True,
260622320,s:40~l:41~e:260622320~c:260622320,2006-03-04T01:00Z,3050,True,False,True,False,[],2006-03-04T01:00Z,0,N/A,1896,Montagne Center,Beaumont,TX,10080.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,30,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,215732,ffc72c,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,260622320,2006,2,,,,,,
260622083,s:40~l:41~e:260622083~c:260622083,2006-03-04T01:00Z,3946,True,False,True,False,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE TR'}]",2006-03-04T01:00Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,260622083,2006,2,,22,Patriot League,Patriot,True,
260620107,s:40~l:41~e:260620107~c:260620107,2006-03-04T01:00Z,2112,True,False,True,False,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE TR'}]",2006-03-04T01:00Z,0,N/A,137,Hart Center,Worcester,MA,3536.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,260620107,2006,2,,22,Patriot League,Patriot,True,
260620250,s:40~l:41~e:260620250~c:260620250,2006-03-04T01:05Z,825,True,False,True,False,[],2006-03-04T01:05Z,0,N/A,2158,Texas Hall,Arlington,TX,4200.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCNS,McNeese Cowboys,McNeese,00529C,,True,6007,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,260620250,2006,2,,,,,,
260622670,s:40~l:41~e:260622670~c:260622670,2006-03-04T01:30Z,6912,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR AT RICHMOND VA'}]",2006-03-04T01:30Z,0,N/A,45,Richmond Coliseum,Richmond,VA,12500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,260622670,2006,2,,10,Colonial Athletic Association,CAA,True,
260622166,s:40~l:41~e:260622166~c:260622166,2006-03-04T01:30Z,5081,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHERN CONF TR AT CHARLESTON SC'}]",2006-03-04T01:30Z,0,N/A,268,North Charleston Coliseum,North Charleston,SC,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,260622166,2006,2,,24,Southern Conference,Southern,True,
260622032,s:40~l:41~e:260622032~c:260622032,2006-03-04T01:30Z,1025,True,False,True,False,"[{'type': 'event', 'headline': 'SUN BELT TOURNAMENT AT MURFREESBORO TN'}]",2006-03-04T01:30Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,260622032,2006,2,,27,Sun Belt Conference,Sun Belt,True,
