Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,54,John Manning,6-11,240,Jr,31,NA,27.8,93.5,13.1,11.9,52.5,52.9,6,3.1,3.1,21.9,8.5,1.4,5.6,3,51.7,16,31,0.516,30,56,0.536,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Louis,2014,16298
Limited Role,15,Tanner Lancona,6-8,230,Fr,20,NA,12.2,104.9,14.2,14.9,53,57.4,3.6,4.8,4.8,18,1.8,1.4,4.7,2.9,39.4,10,13,0.769,10,19,0.526,5,14,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Louis,2014,20808
Benchwarmer,35,Reggie Agbeko,6-7,240,Fr,16,2,6.7,101.5,14,12.3,73.3,67.2,7.9,4.6,4.6,28.2,1.1,0.7,3.1,2.6,40,2,6,0.333,11,15,0.733,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Louis,2014,20810
Major Contributor,0,Brad Waldow,6-9,260,Jr,34,33,72.7,115.7,27.7,25.9,56.2,58.2,13.4,12.4,12.4,13.5,4.8,1.3,3.2,6.8,70.9,144,236,0.61,187,332,0.563,0,1,0,NA,277,148,348,186,292,51,292,NA,386,236,NA,NA,55,65,NA,258,NA,National Rank,Saint Mary's,2014,13637
Significant Contributor,14,Stephen Holt,6-4,195,Sr,34,34,93.4,124.8,20.9,19.9,54,61.3,3.8,22,22.7,15.4,0,1.3,2.5,4.7,59.5,162,195,0.831,90,197,0.457,58,131,0.443,14,54,NA,NA,325,101,NA,NA,303,NA,NA,NA,306,NA,189,126,NA,41,National Rank,Saint Mary's,2014,10515
Significant Contributor,15,Beau Levesque,6-7,220,Sr,34,31,64.9,107.7,21.9,21.5,49.2,54,7.7,19.4,19.4,20.8,0.9,1.6,4,3.6,36.6,70,90,0.778,76,161,0.472,30,85,0.353,NA,NA,NA,NA,NA,NA,NA,327,454,NA,NA,NA,NA,NA,NA,375,NA,NA,National Rank,Saint Mary's,2014,13634
Significant Contributor,33,Matt Hodgson,6-11,255,Sr,33,1,25,93.4,21.3,19.4,54.7,53.1,13.1,3.3,3.3,25,9.2,0.9,7.5,3.8,43,16,37,0.432,47,85,0.553,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Mary's,2014,9175
Significant Contributor,22,Garrett Jackson,6-6,225,Jr,24,1,21.3,98.2,23.4,24.7,40.3,44.4,16.6,9,9,17.6,2.9,2.2,7.3,3.5,29,19,27,0.704,30,75,0.4,5,18,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Mary's,2014,11075
Role Player,35,James Walker,6-3,185,Sr,34,34,76.1,104.1,18.2,20.1,46.5,51.5,3,8.6,8.6,16.4,0.5,2.9,2.9,3.6,41.5,82,112,0.732,52,139,0.374,49,131,0.374,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,NA,395,National Rank,Saint Mary's,2014,11323
Role Player,3,Kerry Carter,6-2,205,Jr,34,18,66.6,108.2,16.9,20.1,53.8,57,1,6.7,6.7,18,0.6,1.8,4.1,2.9,29.5,53,70,0.757,33,73,0.452,63,164,0.384,NA,NA,NA,NA,342,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,National Rank,Saint Mary's,2014,18601
Role Player,2,Paul McCoy,5-11,175,Sr,29,1,17.3,91.6,16.3,12.8,47.4,53.1,3.2,11.8,11.8,29.4,0,2.1,4.9,3.5,64.1,17,25,0.68,17,32,0.531,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Mary's,2014,18600
Limited Role,11,Dane Pineau,6-9,225,Fr,26,2,14.6,127.2,12.1,13.2,54.4,58.2,10.6,7,7,13.1,4.8,0.9,5.2,1.9,23.5,7,8,0.875,8,17,0.471,7,17,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Mary's,2014,18602
Nearly Invisible,12,Jordan Giusti,6-2,185,So,32,15,42.5,101.8,11.6,10.6,47.5,51,2.8,11,11.7,22.5,0.7,2.4,4.8,2.4,45,23,36,0.639,14,34,0.412,16,46,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA,National Rank,Saint Mary's,2014,16301
Benchwarmer,13,Eividas Petrulis,6-7,210,Jr,17,NA,4.4,85.1,24.2,23.2,55.6,56.4,2.1,7.2,7.2,34.7,0,1.1,3.3,3.3,27.8,3,5,0.6,1,3,0.333,6,15,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Mary's,2014,18603
Major Contributor,21,Marvin Dominique,6-7,215,Jr,31,30,83.2,106.1,27.1,29.7,51.8,55.5,10.4,5.6,5.6,16.1,3,1.8,3.1,4.7,33.2,100,133,0.752,156,301,0.518,34,99,0.343,201,NA,194,106,NA,NA,249,145,NA,NA,451,NA,NA,NA,NA,NA,NA,NA,National Rank,Saint Peter's,2014,10903
Significant Contributor,11,Desi Washington,6-2,175,Jr,31,31,81.5,100.8,22.5,26.2,46.2,52.2,0.7,7.6,7.6,15.4,0.2,2.2,2.3,4.2,34.2,100,118,0.847,71,168,0.423,59,177,0.333,247,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,83,NA,NA,National Rank,Saint Peter's,2014,16310
Significant Contributor,3,Trevis Wyche,6-0,165,Fr,31,31,73,94.3,21.4,17.3,37.7,46.7,1.9,29,29.2,20.9,0.4,2.6,3.1,5.2,73.5,103,150,0.687,59,155,0.381,12,49,0.245,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,332,NA,307,52,NA,NA,NA,National Rank,Saint Peter's,2014,20820
Significant Contributor,4,Jamel Fields,6-2,175,Jr,29,1,34.5,88.9,20.7,16.1,43.3,49.6,2.7,12,12.5,23.2,1.6,3.4,4.5,5.8,91.1,50,82,0.61,27,63,0.429,8,27,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,10883
Role Player,22,Chris Burke,6-4,185,Sr,31,30,68.9,99.6,16.3,17.9,48.8,51.3,3.8,11.5,11.5,18.8,3.9,2,2.4,2.6,23.5,33,47,0.702,45,106,0.425,35,94,0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,246,NA,NA,NA,NA,412,National Rank,Saint Peter's,2014,11313
Role Player,13,Tyler Gaskins,6-5,200,Jr,28,NA,31,79.9,18.8,21.6,39.8,41.3,2.4,11.4,11.4,21.6,0.9,2.4,3.4,2.3,13.9,9,15,0.6,28,64,0.438,10,44,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,20822
Limited Role,35,Quadir Welton,6-7,220,Fr,31,31,55.5,100.6,15,12.8,45.2,49.1,11.5,5.7,5.7,17.5,6.8,1.2,5.1,3.5,61.7,42,71,0.592,52,115,0.452,0,0,0,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,National Rank,Saint Peter's,2014,20824
Limited Role,10,Elias Desport,6-7,213,So,30,NA,31.8,96.6,12.6,10.1,48.1,53.2,7.1,6.5,6.5,25.1,3.5,1.1,6.8,2.8,55.8,20,29,0.69,25,52,0.481,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,16306
Limited Role,0,Howard Sellars,6-1,165,Fr,20,NA,11.6,74.1,15.1,18.7,30,33.9,1.6,7.5,7.5,14.3,0,0.9,3.6,2.4,20,5,7,0.714,9,24,0.375,1,11,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,20818
Nearly Invisible,25,Chris Rolle,6-5,215,So,26,1,19.5,106.4,11.1,7.3,56.5,56,11.1,4.3,4.3,20.9,5.2,0.8,7,3.2,100,12,23,0.522,13,23,0.565,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,20823
Benchwarmer,5,Vic Adams,6-3,165,Jr,5,NA,5.4,85.2,29.8,28.8,44,49.4,3.5,19,19,28.4,0,4.7,3,4.2,28,6,7,0.857,5,10,0.5,4,15,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,20821
Benchwarmer,24,Markese Tucker,6-5,240,Jr,10,NA,4.1,67,20.4,31.8,28.6,28.6,2.3,4.8,4.8,6,2.2,1.2,6.3,1.5,0,0,0,0,6,21,0.286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Peter's,2014,13645
Major Contributor,24,Terrance Motley,6-7,240,Sr,33,NA,40.6,105.7,26,30.7,53.9,56.1,11.1,5.8,5.8,15.8,2.7,1.9,7.2,4.7,34.7,50,76,0.658,112,213,0.526,4,6,0.667,NA,NA,277,69,NA,NA,185,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Sam Houston St.,2014,16104
Major Contributor,34,Aurimas Majauskas,6-7,245,Fr,24,NA,14.8,114,25.1,21.5,50.9,58.5,17.3,8.9,8.9,17,1.7,3.3,10.1,6.7,82.1,34,46,0.739,27,52,0.519,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Houston St.,2014,20579
Significant Contributor,1,Jabari Peters,6-4,180,Jr,33,33,80,106.4,23.8,20.5,46.4,53.7,3,25.6,25.6,18.7,1.4,2.1,2.2,6.3,81.3,162,235,0.689,62,166,0.373,48,123,0.39,325,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,159,91,24,NA,NA,268,National Rank,Sam Houston St.,2014,13791
Significant Contributor,15,Kaheem Ransom,6-1,180,Jr,33,33,76.6,102,22.6,21.3,46.3,52.7,3.3,22.7,22.7,21.5,0.6,2.8,3.4,4.8,54,114,155,0.735,55,149,0.369,52,138,0.377,465,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,238,NA,46,285,NA,NA,363,National Rank,Sam Houston St.,2014,20577
Significant Contributor,3,Dakarai Henderson,6-2,188,Fr,29,NA,24.9,100.1,22.4,30.1,52.3,53.5,0.7,6.8,6.8,15.3,0.3,2.2,3.1,3.5,23.5,19,31,0.613,18,42,0.429,34,90,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Houston St.,2014,20573
Role Player,21,Paul Baxter,6-1,180,So,33,33,70.4,114.9,16.9,17.4,58.8,59.5,1.4,26,26.7,19.2,1.7,2.9,4.8,3,34.9,45,75,0.6,62,112,0.554,43,103,0.417,NA,315,NA,NA,82,207,NA,NA,161,NA,NA,206,NA,NA,NA,NA,31,126,National Rank,Sam Houston St.,2014,16099
Role Player,20,James Thomas,6-5,210,Sr,33,33,67.2,104.7,18.4,16.6,51.5,55.3,8,7.6,7.6,18.1,0.2,0.8,3.3,4.9,75,92,147,0.626,101,195,0.518,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,45,NA,NA,NA,National Rank,Sam Houston St.,2014,16106
Role Player,35,Michael Holyfield,6-11,270,Jr,33,33,43.5,109.4,19.7,17.6,63,62.2,18.4,3.1,3.1,22.5,10.2,1.2,6.7,3.9,50.4,38,68,0.559,85,135,0.63,0,0,0,NA,NA,NA,NA,NA,NA,3,23,NA,NA,34,NA,NA,NA,NA,NA,45,NA,National Rank,Sam Houston St.,2014,13395
Role Player,33,Nathaniel Mason,6-4,185,Sr,32,NA,29.5,97,19.1,20.4,48.6,52.2,5.1,6.9,6.9,19.9,0.6,1.5,4,3.9,42.5,30,45,0.667,38,80,0.475,9,26,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Houston St.,2014,16101
Nearly Invisible,32,Will Bond,6-4,190,Sr,33,NA,34.8,118.9,11.3,15,51.6,56,1.3,10,10.3,11.4,0.5,0.8,4.1,1.9,18.5,17,17,0.999,7,13,0.538,27,79,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Houston St.,2014,11526
Nearly Invisible,2,Marquel McKinney,6-3,215,Jr,25,NA,15.8,107.4,11.7,10.4,43.1,50.6,6.1,8.6,8.6,17,0,1.7,4.5,3.2,69,14,20,0.7,5,14,0.357,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Houston St.,2014,13396
Significant Contributor,32,Tim Williams,6-8,210,So,29,29,80.5,117.5,23.1,25,60,63.3,7.2,5,5,13.2,4.5,2.6,2.7,5,47.5,114,154,0.74,193,322,0.599,1,2,0.5,301,216,NA,455,51,44,NA,275,NA,338,26,33,492,378,424,NA,112,NA,National Rank,Samford,2014,16113
Significant Contributor,4,Isaiah Williams,6-1,160,Fr,27,23,65.9,99.4,22.8,22.7,49.6,53.7,0.8,23,23.3,20.9,0.4,1.6,3.4,3.8,33.6,61,81,0.753,61,136,0.449,39,105,0.371,NA,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,NA,NA,NA,NA,NA,NA,418,National Rank,Samford,2014,20566
Significant Contributor,11,Raijon Kelly,6-4,175,Jr,30,11,58.6,104.3,23.4,25.7,52.1,55.4,1.6,22.8,22.8,17.9,0.3,1.9,3.9,3.3,23.5,46,57,0.807,86,160,0.537,27,83,0.325,NA,NA,NA,379,NA,NA,NA,NA,299,NA,NA,NA,NA,NA,NA,NA,439,NA,National Rank,Samford,2014,13405
Significant Contributor,5,Russell Wilson,5-11,170,So,30,5,39.7,72.7,20.8,11.6,45.9,47.4,2.3,24,24.6,40.5,0.5,2.2,5.9,4,74.3,27,55,0.491,34,68,0.5,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,16114
Significant Contributor,1,Brandon Roberts,6-1,165,Fr,26,2,24.8,80.7,23.5,26,42.3,45.3,1.2,9.4,9.4,21.8,0,0.8,3.1,3.4,24,17,25,0.68,32,65,0.492,8,39,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,20565
Significant Contributor,21,Chris Longoria,6-4,180,So,13,4,13.6,87.5,20.5,23.2,42.2,43,1.5,15.7,15.7,14,0.7,2.5,2.9,3.4,29.4,7,15,0.467,20,36,0.556,1,15,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,11732
Role Player,35,Tyler Hood,6-6,210,Jr,29,25,54.3,114.7,17.8,20.3,53.7,58,4.2,7.5,7.5,10.7,1.7,1.3,4.2,3.7,39.3,54,70,0.771,55,102,0.539,27,76,0.355,NA,33,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,418,426,NA,National Rank,Samford,2014,13404
Role Player,23,Jordan Capps,6-6,195,Fr,30,10,38.3,104.3,19.6,16.8,53.8,53,12.1,10.1,10.1,15.6,2.6,0.9,5.5,4.8,68.3,34,71,0.479,56,102,0.549,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,20569
Role Player,25,Michael Bradley,6-10,250,Jr,25,7,22.2,99.2,19.4,18.8,47.8,52.6,11.7,3.6,3.6,19.4,2,0.2,8.7,3.6,40.3,20,27,0.741,32,67,0.478,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,20571
Limited Role,10,Connor Miller,6-4,170,Jr,30,30,78.3,100.3,12.9,13.6,50.9,52.4,2.9,11.1,11.1,19.5,0.7,1.5,3.5,2,22.2,24,38,0.632,27,66,0.409,40,105,0.381,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,National Rank,Samford,2014,13407
Benchwarmer,0,Nnamdi Enechionyia,6-6,175,Fr,15,4,8.8,74.1,16.7,14.1,25,35,7,4.8,4.8,20,2.1,1.7,5.3,4.4,75,9,15,0.6,2,10,0.2,2,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,20564
Benchwarmer,33,Emeka Ikezu,6-9,230,Fr,18,NA,7,90.2,11.6,8,55.6,50.8,8.9,2.1,2.1,24.3,3.9,1.4,14.3,3.2,88.9,3,8,0.375,5,9,0.556,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,20572
Benchwarmer,2,Brandon Hayman,6-3,190,Jr,10,NA,5.7,120.3,20.2,23.8,63.6,60.4,18,3.4,3.4,8.5,1.6,1.7,9.3,3.3,27.3,2,6,0.333,14,21,0.667,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samford,2014,13403
Major Contributor,10,Duda Sanadze,6-5,220,So,31,23,63.8,99.1,27.3,30,48,53.8,3.3,7.2,7.2,17.5,1.1,1.3,3.7,4.9,38.3,100,123,0.813,85,172,0.494,46,149,0.309,NA,NA,172,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,NA,204,NA,NA,National Rank,San Diego,2014,20590
Significant Contributor,0,Christopher Anderson,5-7,150,Jr,33,33,85.2,105.3,22.7,18.1,49.4,53.3,2.9,38.5,38.5,22.7,0.3,3.4,2.5,4.2,53.5,90,138,0.652,63,165,0.382,43,93,0.462,141,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,105,314,NA,293,NA,NA,21,National Rank,San Diego,2014,13408
Significant Contributor,1,Johnny Dee,6-0,182,Jr,33,33,82.4,116.6,23.9,29.3,53.7,59.6,1.1,10,10.2,11.4,0,2,2.1,4.1,31.4,120,127,0.945,84,189,0.444,89,216,0.412,226,245,494,13,349,193,NA,NA,NA,143,NA,NA,128,NA,NA,2,NA,147,National Rank,San Diego,2014,13410
Significant Contributor,40,Dennis Kramer,6-11,241,Sr,33,33,67.4,107.8,22.4,25.5,55.5,57.7,7.2,8.2,8.2,16.4,3.8,1.1,4.3,3.2,24.2,51,70,0.729,132,227,0.581,19,62,0.306,NA,NA,NA,401,223,331,NA,102,NA,NA,332,NA,NA,NA,NA,NA,182,NA,National Rank,San Diego,2014,11110
Role Player,32,Brett Bailey,6-6,205,Fr,33,10,32.2,94.2,16.3,17,45.7,45.9,5.4,5.4,5.4,11.8,1.1,1.3,4,3.7,51.1,21,47,0.447,30,68,0.441,8,24,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,2014,20593
Limited Role,33,Jito Kok,6-9,232,So,33,33,66.1,85.1,13.3,9.8,48.6,48.9,7,2.5,2.5,26,7.9,0.8,3.8,3.3,79.8,41,87,0.471,53,108,0.491,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,28,NA,NA,NA,National Rank,San Diego,2014,16118
Limited Role,5,Chris Sarbaugh,6-3,201,So,32,NA,37.3,85.5,13.8,10.9,45.6,47.5,2.3,15,15,28.8,0.7,1,4.6,2.6,47.1,17,32,0.531,31,63,0.492,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,2014,20589
Limited Role,15,Thomas Jacobs,6-6,215,Jr,33,NA,32.7,105.6,12.5,11.5,45.2,49.9,8.5,5.1,5.1,14,1.8,2,5.9,3,57.1,23,36,0.639,27,62,0.435,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,2014,11296
Limited Role,25,Simi Fajemisin,6-10,267,Jr,33,NA,27.4,90.5,15.2,10.9,50,53.6,10.2,1.7,1.7,28.7,3.4,1.2,8.3,3.4,72,22,36,0.611,25,50,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,2014,13411
Benchwarmer,4,Nick Kerr,6-3,175,So,19,NA,5.1,110.6,18.6,24.7,64.3,64.3,0,10,10.4,20.2,0,0.9,2.4,1.4,0,0,0,0,0,3,0,9,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,2014,20588
Go-to Guys,2,Xavier Thames 7,6-3,195,Sr,34,34,79.6,120,28.6,29.9,47.4,55.6,2.1,24,24.7,10.1,0.5,3.2,2.6,6.1,52.6,196,234,0.838,124,288,0.431,58,157,0.369,346,123,96,99,NA,NA,NA,NA,229,75,NA,131,364,119,308,107,NA,444,National Rank,San Diego St.,2014,9393
Go-to Guys,13,Winston Shepard,6-8,210,So,33,32,65.5,94.4,28.6,25.7,40.8,46.7,6.7,16.8,16.8,18.5,1.5,2.1,2,6,59.2,120,187,0.642,120,279,0.43,6,37,0.162,NA,NA,98,378,NA,NA,NA,NA,NA,NA,NA,NA,104,138,196,NA,NA,NA,National Rank,San Diego St.,2014,16127
Significant Contributor,5,Dwayne Polee,6-7,195,Jr,31,NA,40.3,112.5,22.1,25.3,53.7,56.9,3.9,5.6,5.6,14.5,3.2,3.7,4.1,3.5,29.8,43,57,0.754,53,103,0.515,33,88,0.375,NA,45,NA,425,NA,NA,NA,NA,NA,NA,41,56,NA,NA,NA,NA,NA,381,National Rank,San Diego St.,2014,16126
Role Player,22,Josh Davis,6-8,215,Sr,33,33,74.2,98.4,17.5,16.1,44.2,45.4,12.5,5.5,5.5,16,1.6,2,2.6,3.2,44.2,48,99,0.485,99,224,0.442,0,0,0,NA,NA,NA,NA,NA,NA,92,31,NA,NA,NA,NA,417,NA,NA,NA,NA,NA,National Rank,San Diego St.,2014,9889
Role Player,20,J.J. O'Brien,6-7,225,Jr,33,33,68.2,100.9,17.7,16.3,45,49.5,8,7.8,7.8,18,1.2,1.6,3,3.5,48.1,66,100,0.66,89,191,0.466,3,17,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,NA,NA,NA,National Rank,San Diego St.,2014,10635
Role Player,40,Matt Shrigley,6-6,195,Fr,34,2,38.2,106.3,16.1,20.9,47.7,49.8,1.5,4.8,4.8,11.2,2.3,1.4,4,2.2,18,19,27,0.704,19,48,0.396,35,102,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego St.,2014,20586
Role Player,10,Aqeel Quinn,6-3,200,Jr,30,1,34.4,102.7,17.3,20.3,44.7,48.2,2.4,8.9,8.9,14,0.5,2.7,3.3,2.6,24.4,24,32,0.75,24,62,0.387,23,69,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego St.,2014,10970
Role Player,4,Dakarai Allen,6-5,185,Fr,27,1,19.7,86.8,16.2,13.8,39.2,42.7,5,5.1,5.1,17.4,3.3,2.8,6.1,4.2,74.5,19,38,0.5,20,51,0.392,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego St.,2014,20580
Nearly Invisible,0,Skylar Spencer,6-10,235,So,34,34,60.3,106.8,11.7,10.6,56.7,55.7,8.6,1.5,1.5,19,11.1,1.7,3.9,2.2,38.3,22,46,0.478,68,120,0.567,0,0,0,NA,NA,NA,NA,164,NA,452,NA,NA,NA,23,NA,NA,NA,NA,NA,24,NA,National Rank,San Diego St.,2014,16129
Benchwarmer,11,D'Erryl Williams,6-2,190,Fr,20,NA,9.2,93.1,8.9,7,37.5,39.9,2.7,11,11.6,16.9,1.8,0,5.4,2.5,75,4,9,0.444,3,11,0.273,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego St.,2014,20581
Benchwarmer,12,James Johnson,6-10,235,Jr,15,NA,8,133.8,9.6,8,66.7,65,6.2,1.8,1.8,6,2,2.3,10.2,3.3,100,7,12,0.583,8,12,0.667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego St.,2014,20582
Major Contributor,25,Cole Dickerson,6-7,227,Sr,31,31,75.9,105.8,25.2,28.2,55.6,55,7.3,12.3,12.3,15.4,1.4,1.5,3.7,4.4,31.7,55,115,0.478,142,243,0.584,40,120,0.333,5,NA,342,181,217,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,National Rank,San Francisco,2014,11379
Major Contributor,15,Kruize Pinkins,6-7,230,Jr,31,19,62.4,109.8,26.6,24.9,51.1,53.9,15.6,9.4,9.4,13.4,3.2,1.1,5.3,6.5,64.3,101,169,0.598,133,255,0.522,1,8,0.125,NA,NA,232,466,NA,NA,11,NA,NA,365,411,NA,NA,69,127,NA,NA,NA,National Rank,San Francisco,2014,20595
Significant Contributor,12,Avry Holmes,6-2,196,So,31,31,79.6,113.4,20.2,20.3,53.8,59.7,0.5,19,19.4,18.9,0.1,2,2.5,4.1,43.1,99,118,0.839,65,147,0.442,55,127,0.433,341,403,NA,NA,34,185,NA,NA,455,NA,NA,NA,3,NA,NA,103,NA,65,National Rank,San Francisco,2014,16136
Significant Contributor,5,Matt Glover,6-5,212,Jr,31,31,70.1,94.2,21.4,17.2,39,43.9,7.7,21,21,20.6,0.8,2.7,4.6,4.8,64.4,75,132,0.568,65,163,0.399,10,42,0.238,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,293,NA,436,125,NA,NA,NA,National Rank,San Francisco,2014,13217
Role Player,23,Mark Tollefsen,6-9,199,So,31,31,72,125.4,16.5,17.9,60,62.6,5.3,12.2,12.2,12.2,3.5,0.9,3.1,3.4,38.8,62,85,0.729,85,128,0.664,31,91,0.341,NA,43,NA,NA,5,62,NA,NA,NA,215,364,NA,NA,NA,NA,NA,13,NA,National Rank,San Francisco,2014,16139
