Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,35,Robinson Idehen,6-10,230,Jr,29,2,36.4,116.2,19.8,16.6,69.2,65.3,15,5.8,5.8,18.4,5.5,1.6,6.2,5,69.2,33,65,0.508,65,94,0.691,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2020,43201
Role Player,0,Sekou Toure,6-5,185,So,29,1,30.7,92,17.4,15.9,40.1,44,13.3,6.5,6.5,21.8,0.3,1.4,4.2,3,31.6,16,24,0.667,29,65,0.446,1,11,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2020,43197
Limited Role,11,Brandon Cyrus,6-5,190,Jr,27,15,60.1,100.3,15.4,16.8,39.8,43.7,8.6,9.3,9.3,12.6,0.5,1.9,3.6,2.7,27.4,30,43,0.698,46,102,0.451,11,55,0.2,NA,NA,NA,NA,NA,NA,356,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UC Santa Barbara,2020,38176
Limited Role,5,Jay Nagle,6-8,215,So,29,NA,23.2,101.7,12,14.4,49,51.5,1.4,7.7,7.7,17.2,1.7,1.1,2.5,1.8,13.5,6,7,0.857,6,14,0.429,13,38,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2020,43198
Benchwarmer,1,Roberto Gittens,6-5,220,Jr,11,NA,5.7,98.1,12.3,11.4,30,39.9,3.8,10,10.9,7.6,0,0,3.6,3.9,80,5,8,0.625,3,3,0.999,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2020,45277
Go-to Guys,35,Collin Smith,6-11,240,Jr,30,30,64.9,97.5,28.9,25.8,46.9,52,9.3,16.2,16.2,19.7,2.7,1.8,4.9,6.6,56.1,109,161,0.677,130,271,0.48,3,16,0.188,NA,NA,88,34,NA,NA,286,394,NA,NA,448,NA,NA,23,79,NA,NA,NA,National Rank,UCF,2020,38353
Major Contributor,1,Tony Johnson,6-3,185,Fr,20,2,19.3,76.3,26.7,24.8,35.4,40,1,25.4,25.4,26.1,0.9,3,5.1,4.3,30.5,17,25,0.68,17,46,0.37,8,36,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2020,45543
Significant Contributor,4,Ceasar DeJesus,6-2,190,Jr,30,24,65.2,95.5,20.9,20.1,54,56.8,0.6,19,19.5,26.4,0.1,1.7,2.4,3.3,25.4,43,57,0.754,97,181,0.536,16,43,0.372,NA,NA,NA,NA,296,333,NA,NA,43,NA,NA,NA,434,NA,NA,NA,NA,NA,National Rank,UCF,2020,38262
Significant Contributor,3,Dre Fuller,6-5,210,Fr,20,13,31.4,95.1,20.9,22.1,46.2,48.1,7,15.9,15.9,19,3.2,2.8,3.5,3,19.3,15,23,0.652,40,79,0.506,10,40,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2020,43515
Significant Contributor,14,Ibrahim Famouke Doumbia,6-7,205,So,23,1,11.1,84.7,20.4,16.9,43.8,45.3,12.1,8.8,8.8,25.6,9.9,0.9,5.7,4,43.8,7,14,0.5,14,26,0.538,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2020,45553
Role Player,12,Dazon Ingram,6-6,205,Sr,29,26,67.4,103.8,19.7,14.1,44.5,53.5,5.4,25.1,25.1,22.5,1.8,1.7,3.4,5.1,79.1,95,129,0.736,59,126,0.468,9,37,0.243,NA,NA,NA,NA,NA,NA,NA,121,189,NA,NA,NA,NA,241,7,NA,NA,NA,National Rank,UCF,2020,30025
Role Player,22,Darin Green,6-4,180,Fr,30,14,59.3,116.4,17.6,23.1,59.4,61,4.4,4.2,4.2,12,0.6,1.4,2.3,2.4,12.8,25,30,0.833,37,71,0.521,68,163,0.417,NA,175,NA,NA,NA,NA,NA,NA,NA,174,NA,NA,325,NA,NA,NA,NA,93,National Rank,UCF,2020,45555
Role Player,13,Brandon Mahan,6-5,200,Jr,30,14,55.5,102,17.8,20.1,50.5,53.1,4.7,8.8,8.8,16.5,0.8,2.2,3,2.9,22,31,42,0.738,50,87,0.575,31,104,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,National Rank,UCF,2020,42410
Role Player,5,Avery Diggs,6-11,250,Jr,27,3,30.2,89.7,16.6,15.7,50.6,52.8,6.3,8.2,8.2,27.9,4.2,1.6,5.7,2.4,18.5,11,15,0.733,38,73,0.521,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2020,40163
Limited Role,2,Matt Milon,6-4,210,Sr,30,18,54.8,100.8,14.4,19.2,48.6,49.3,2.5,5.3,5.3,10.3,0.5,2,2,2,11.1,12,20,0.6,23,53,0.434,43,127,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,165,NA,NA,NA,NA,NA,National Rank,UCF,2020,30157
Limited Role,20,Frank Bertz,6-5,180,Sr,28,5,40.2,106.8,14.1,16.8,46.5,48.7,6.7,10,10.6,11.9,0.7,2,2,1.9,11.2,11,13,0.846,21,40,0.525,22,76,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,NA,NA,196,NA,NA,NA,NA,NA,National Rank,UCF,2020,43518
Major Contributor,5,Chris Smith,6-9,215,Jr,30,25,70.7,105.6,25.1,24.9,51,57,6.8,12.8,12.8,21.1,1.7,2.1,3.8,4.6,39.5,99,117,0.846,106,210,0.505,30,86,0.349,NA,NA,334,438,NA,308,NA,NA,NA,NA,NA,NA,NA,384,342,122,NA,NA,National Rank,UCLA,2020,40327
Major Contributor,2,Cody Riley,6-9,250,So,30,16,50.2,97.1,24.8,24.9,51.4,52.3,9.5,9.4,9.4,20.1,3.2,1.1,6,4.5,37.6,43,79,0.544,108,205,0.527,0,5,0,NA,NA,357,434,NA,NA,265,NA,NA,NA,35,NA,NA,452,NA,NA,NA,NA,National Rank,UCLA,2020,40353
Significant Contributor,24,Jalen Hill,6-10,245,So,29,24,58.1,109.4,21.6,16.6,53.1,59.8,12,10.8,10.8,21.9,5,1.5,3.8,5.5,79.6,95,129,0.736,86,162,0.531,0,0,0,NA,476,NA,NA,NA,NA,88,14,NA,NA,159,NA,NA,137,NA,NA,NA,NA,National Rank,UCLA,2020,40770
Significant Contributor,23,Prince Ali,6-4,195,Sr,25,14,38.2,96.2,21.8,23.9,41.8,46.6,4.5,10,10.9,15.6,1.6,2.9,3.4,4.2,37.2,40,57,0.702,40,95,0.421,16,58,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2020,31928
Role Player,10,Tyger Campbell,5-11,180,Fr,30,30,75.1,101.2,19.8,18.9,40.8,45,2.5,32,32.8,18.1,0,1.6,2.6,3.4,35.3,56,84,0.667,61,150,0.407,24,88,0.273,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,5,NA,NA,NA,National Rank,UCLA,2020,42576
Role Player,4,Jaime Jaquez,6-6,215,Fr,30,23,66.1,106.3,17.9,18.5,50,54.2,6.5,10.3,10.3,18.6,1.7,3,3.7,3.2,33.7,53,69,0.768,65,126,0.516,25,79,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,NA,454,NA,NA,National Rank,UCLA,2020,45952
Role Player,3,Jules Bernard,6-6,205,So,29,1,38.7,98.5,19.8,20.2,47.7,52.8,4.7,8,8,21.5,1.8,2.1,3.9,3.7,37.4,38,49,0.776,34,72,0.472,19,59,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2020,42575
Role Player,13,Jake Kyman,6-6,215,Fr,25,NA,25.4,116.5,18.2,26.3,59.4,59.3,1.9,5.3,5.3,10.8,1.2,1.6,2.7,2,8,5,9,0.556,20,36,0.556,31,76,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2020,45898
Role Player,22,Shareef O'Neal,6-9,220,Fr,12,NA,10.3,84.8,19.5,16.1,35.7,39.2,14.8,4.6,4.6,19.8,2.9,1.9,4.5,4.7,67.9,9,19,0.474,7,22,0.318,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2020,42578
Nearly Invisible,34,David Singleton,6-4,205,So,29,14,47.8,106,10.4,13.1,46.2,48.8,1,9.7,9.7,14,0.6,2,2.5,1.6,13.3,12,14,0.857,5,19,0.263,29,86,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,NA,NA,481,NA,NA,NA,NA,NA,National Rank,UCLA,2020,43710
Nearly Invisible,0,Alex Olesinski,6-10,225,Sr,25,3,18,107.6,9.3,11.6,41.4,44.1,5.8,5.9,5.9,8.9,4.5,1.9,4.2,1.5,14.3,4,5,0.8,7,17,0.412,5,18,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2020,31926
Major Contributor,11,Obadiah Noel,6-4,190,Jr,31,31,87.8,104.5,26.5,25.2,54.1,57.6,4.6,16.2,16.2,19,1.2,2.7,2.9,6.1,54.5,144,213,0.676,144,276,0.522,45,115,0.391,69,NA,22,401,292,271,NA,NA,NA,NA,NA,302,NA,6,93,NA,NA,21,National Rank,UMass Lowell,2020,41382
Major Contributor,23,Christian Lutete,6-5,200,Sr,31,31,84.5,113.3,25.4,27.9,58.8,60.8,7.1,9.9,9.9,14.5,0.4,1.2,1.6,5.1,38.6,110,161,0.683,152,247,0.615,62,170,0.365,146,275,313,178,75,11,NA,459,NA,486,NA,NA,46,232,37,NA,105,42,National Rank,UMass Lowell,2020,31468
Significant Contributor,3,Jordyn Owens,6-1,180,Jr,24,17,44.1,82.5,20.3,18,33.6,40.8,1.1,22,22.6,23.7,0.2,2,3.7,4.1,45.7,45,64,0.703,26,80,0.325,14,60,0.233,NA,NA,NA,NA,NA,NA,NA,NA,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMass Lowell,2020,45607
Role Player,5,Connor Withers,6-7,195,Fr,31,27,73.2,114.7,16.1,16.4,54.7,59,6.7,13.5,13.5,16.8,3.9,2.2,3.9,2.9,31.1,55,66,0.833,92,159,0.579,16,53,0.302,NA,225,NA,NA,258,189,NA,NA,NA,NA,265,NA,NA,NA,NA,155,229,NA,National Rank,UMass Lowell,2020,45628
Role Player,0,Ron Mitchell,6-3,170,Fr,29,14,60.5,95.4,19.7,20.3,45.4,50.1,3.4,15.4,15.4,20.8,1,1.6,3.2,3.3,27.6,49,60,0.817,55,128,0.43,29,89,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMass Lowell,2020,45460
Role Player,15,Allin Blunt,6-7,205,So,30,4,36.1,89.7,17,14.1,43.9,47.9,6.5,11,11,24.1,0,0.9,4.5,3.8,55.6,30,50,0.6,32,71,0.451,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2020,42271
Limited Role,12,Josh Gantz,6-7,215,Sr,28,28,67.7,117.5,13.3,14.9,58.4,61.7,2.8,12,12.2,16,1.2,2.1,4,2.2,21.4,34,38,0.895,71,111,0.64,22,67,0.328,NA,146,NA,NA,86,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,National Rank,UMass Lowell,2020,31936
Nearly Invisible,2,Kalil Thomas,6-5,190,Fr,29,NA,29.7,98.3,10.1,11.6,50,52.1,0.9,6,6,18,0,2.1,3.4,1.9,21.3,9,13,0.692,5,13,0.385,17,48,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2020,45603
Benchwarmer,33,Luka Maziashvili,6-2,165,Fr,15,NA,7.1,25.2,17.4,12,6.7,5.8,4,10,10.7,43.7,0,3.2,5.4,2.6,33.3,0,5,0,1,10,0.1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2020,46571
Benchwarmer,14,Joey Glynn,6-7,220,So,14,NA,5.3,69.8,20.9,24.8,34.8,35.5,3.6,8.7,8.7,20.5,7.9,0.9,4.8,2.2,8.7,1,2,0.5,8,23,0.348,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2020,42270
Benchwarmer,4,Darius Henderson,6-9,225,So,8,3,3.9,87.2,26.5,30.5,47.6,47.8,7.2,13.4,13.4,21.7,2.1,0,10.6,2.7,9.5,1,2,0.5,7,17,0.412,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2020,42269
Major Contributor,3,KJ Jackson,6-2,180,Sr,28,28,82.6,96.1,26.2,24.5,48,51.5,3.1,26.9,26.9,21.2,2.5,2.9,3,4.5,35.5,79,115,0.687,103,212,0.486,35,112,0.312,214,NA,237,492,NA,NA,NA,NA,14,NA,NA,2,NA,458,49,NA,NA,NA,National Rank,UMBC,2020,42258
Major Contributor,2,Darnell Rogers,5-2,150,Jr,4,3,10.5,95.5,27.4,29.2,49,50.3,3.7,21,21,17.8,0,0.5,2.3,4,24.5,7,12,0.583,9,21,0.429,10,28,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,40427
Significant Contributor,11,RJ Eytle-Rock,6-3,225,So,20,19,55.6,101.6,22.2,21.2,47.6,53.1,1.8,22.5,22.5,18.1,0.6,1.8,2.9,4.3,42.3,61,80,0.762,48,114,0.421,28,75,0.373,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA,NA,5,NA,477,NA,346,National Rank,UMBC,2020,42260
Significant Contributor,32,Dimitrije Spasojevic,6-8,240,Jr,28,3,45.8,107.2,21.1,23.7,57.5,57.6,5.6,9.9,9.9,14.2,1.2,1.2,3.4,3.4,25.9,25,45,0.556,100,174,0.575,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,NA,NA,NA,NA,NA,NA,242,NA,National Rank,UMBC,2020,40509
Significant Contributor,23,Max Curran,6-9,205,Sr,8,3,10.1,83.4,20.3,16.6,31.5,41.6,9.7,4.9,4.9,19.8,3.4,2,7.5,5.1,70.4,13,19,0.684,7,15,0.467,1,12,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,39323
Role Player,1,LJ Owens,6-3,165,So,29,28,77.1,99.1,16.6,18.9,47.9,51.9,1.6,8.3,8.3,15.6,0.4,0.9,2.7,2.6,21.9,44,51,0.863,50,104,0.481,41,129,0.318,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMBC,2020,43344
Role Player,12,Brandon Horvath,6-10,210,Jr,29,26,75.1,104.7,18.3,18.9,55.5,56.6,5.7,5.2,5.2,16,1.7,1.7,2.2,3.5,36.4,50,83,0.602,77,134,0.575,33,94,0.351,NA,NA,NA,NA,212,341,NA,262,NA,NA,NA,NA,3,NA,459,NA,245,NA,National Rank,UMBC,2020,40201
Role Player,30,Daniel Akin,6-9,220,Jr,28,26,52,88.8,16.7,13.6,51.3,48.1,9.4,3.4,3.4,20,3.1,1.1,5.3,4.1,66.4,27,75,0.36,58,113,0.513,0,0,0,NA,NA,NA,NA,NA,NA,279,371,NA,NA,379,NA,NA,NA,NA,NA,NA,NA,National Rank,UMBC,2020,40401
Role Player,0,Keondre Kennedy,6-6,180,So,28,2,41.9,89.8,17.3,18.9,42.5,45.2,4.9,6.3,6.3,15.4,2.2,0.8,4,2.9,26,21,33,0.636,30,58,0.517,16,69,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMBC,2020,46958
Role Player,22,Ricky Council,6-5,210,Sr,26,2,26.3,74.4,16.9,20,32.7,35.7,2.2,5.7,5.7,13.8,1.3,1,2.6,2.7,21.4,11,18,0.611,5,21,0.238,15,63,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,31447
Role Player,5,Jack Schwietz,6-5,210,So,16,4,12.8,73,17,14.6,43.3,46.3,2.3,10.4,10.4,35.2,0,2.4,5.1,2.1,16.7,4,5,0.8,4,8,0.5,6,22,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,42259
Benchwarmer,25,Nathan Johnson,6-7,205,Fr,12,NA,5.5,62.2,12.2,13.6,16.7,21.6,7.1,2.8,2.8,7.6,0,0,1.9,2.5,33.3,2,4,0.5,2,4,0.5,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,46957
Benchwarmer,33,Arkel Lamar,6-5,235,Sr,3,1,4.3,83,12,16,36.4,36.4,2.3,7.6,7.6,9.9,0,4.8,8,1.1,0,0,0,0,1,3,0.333,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2020,38091
Go-to Guys,25,Javan White,6-10,230,Sr,24,15,51.3,92.1,28.6,28.5,45.3,47.9,11.1,13.8,13.8,18.4,5.8,2.1,5.2,4.3,29.9,40,64,0.625,85,186,0.457,8,28,0.286,NA,NA,98,145,NA,NA,143,41,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,National Rank,UMKC,2020,31363
Significant Contributor,5,Jordan Giles,6-7,225,Sr,27,24,63.4,104.2,23.3,23.2,52.6,57.7,3.7,11.4,11.4,17.9,2.6,1.6,5.5,4.4,41.4,71,89,0.798,89,168,0.53,16,47,0.34,NA,NA,NA,NA,411,265,NA,NA,NA,NA,471,NA,NA,479,29,294,NA,NA,National Rank,UMKC,2020,38968
Significant Contributor,3,Brandon McKissic,6-3,195,Jr,25,19,62.8,100.5,22.4,22.2,54.9,55.5,0.5,23.3,23.3,19.6,0.3,2.5,4,3.6,31.4,36,64,0.562,82,141,0.582,20,63,0.317,NA,NA,NA,NA,241,471,NA,NA,256,NA,NA,413,NA,NA,NA,NA,212,NA,National Rank,UMKC,2020,40209
Significant Contributor,4,Jahshire Hardnett,5-11,193,Sr,24,15,59.2,91,21.6,23.1,43,47.5,1.1,16,16.1,18.1,0.2,1.9,3.5,3.1,23.5,39,47,0.83,44,113,0.389,28,87,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMKC,2020,40749
Role Player,2,Rob Whitfield,6-3,175,Sr,27,18,72.5,103.2,17.2,21,53.4,55.5,0.6,7.9,7.9,14.6,1.1,2.4,1.4,2.2,13.9,26,31,0.839,26,66,0.394,62,157,0.395,NA,NA,NA,NA,339,464,NA,NA,NA,499,NA,478,2,NA,NA,NA,NA,181,National Rank,UMKC,2020,43332
Role Player,33,Marvin Nesbitt,6-4,180,Jr,24,17,47.4,102.8,17.3,18,56,56.7,4.5,8.9,8.9,18.2,1.2,2,5.4,2.8,27.2,20,34,0.588,40,84,0.476,20,41,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMKC,2020,41231
Role Player,20,Josiah Allick,6-7,220,Fr,27,10,38.3,95.5,19.3,17,48.4,52.8,8.8,2.9,2.9,20.2,3.7,2,7.9,4.2,55.8,35,53,0.66,40,69,0.58,4,26,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMKC,2020,46491
Limited Role,0,Zion Williams,6-4,193,So,26,8,42.9,93.9,12.9,9.7,59,57.4,4.4,13,13.1,30.8,0.8,2.1,4.4,2.1,36.1,10,22,0.455,30,52,0.577,4,9,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMKC,2020,46482
Limited Role,11,Franck Kamgain,6-2,195,So,25,7,35.4,90,15.3,13.9,44.4,48.6,1.9,14,14.4,23.4,0,2,3.8,2.6,33.3,17,24,0.708,20,42,0.476,8,30,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMKC,2020,46487
Limited Role,12,Maks Klanjscek,6-5,200,Fr,22,NA,20.3,90,13.3,13.8,53.7,54.1,2.2,4.3,4.3,24.6,0.5,1.9,2.9,1.8,17.1,4,7,0.571,4,11,0.364,12,30,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMKC,2020,46488
Benchwarmer,35,Brandon Suggs,6-8,220,Jr,8,2,6.2,117.3,13,12.1,45.5,54,9,2.8,2.8,6.8,7,2.6,5.2,3.7,72.7,6,8,0.75,5,11,0.455,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMKC,2020,38184
Major Contributor,20,DeVon Baker,6-2,190,So,29,29,84.5,103.9,24.4,27.5,50.3,54.2,1.6,8.2,8.2,12.2,0.8,2.5,2.6,4.3,30.9,92,120,0.767,132,265,0.498,42,123,0.341,145,NA,403,223,NA,NA,NA,NA,NA,193,NA,379,NA,NA,NA,462,NA,NA,National Rank,UNC Asheville,2020,43105
Major Contributor,2,LJ Thorpe,6-5,215,So,29,29,72.7,103.6,27.4,24.4,51.4,55.5,6.5,16.4,16.4,18.2,0.5,2.7,4.1,5.8,52,106,154,0.688,128,255,0.502,16,41,0.39,NA,NA,155,NA,NA,463,NA,166,NA,NA,NA,301,NA,96,12,NA,NA,NA,National Rank,UNC Asheville,2020,41137
Major Contributor,0,Lavar Batts,6-3,185,So,29,29,70,104.5,24.6,23.3,53.3,57.2,1.4,17.2,17.2,18,0.8,3.4,4.7,4.9,45.2,88,123,0.715,118,208,0.567,18,64,0.281,NA,NA,377,NA,346,296,NA,NA,NA,NA,NA,77,NA,287,218,NA,282,NA,National Rank,UNC Asheville,2020,41119
Role Player,3,Tajion Jones,6-5,190,So,29,29,85.5,120.6,17.1,19.8,61.8,62.4,5.4,3.5,3.5,10.3,0.8,1.3,1.9,2.8,23.3,42,66,0.636,85,143,0.594,60,140,0.429,123,7,NA,NA,31,55,NA,NA,NA,7,NA,NA,14,NA,NA,NA,176,56,National Rank,UNC Asheville,2020,41594
Role Player,22,Coty Jude,6-9,190,So,29,29,68.7,108.6,17.6,20.5,56.8,57,3.9,6.1,6.1,13.6,1.5,1.1,4.2,2.3,15.7,21,37,0.568,33,57,0.579,67,178,0.376,NA,NA,NA,NA,15,312,NA,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,319,National Rank,UNC Asheville,2020,43106
Limited Role,5,Trent Stephney,6-2,160,Fr,29,NA,46.4,79.4,13.5,11.5,39.9,40.5,0.4,15,15.1,24.8,0.6,3.6,3.7,2.4,34.8,13,31,0.419,19,53,0.358,11,36,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,National Rank,UNC Asheville,2020,45863
Limited Role,34,Jeremy Peck,6-9,240,Jr,20,NA,16.5,95.9,13.6,9.8,59.3,60.1,8.4,6.3,6.3,32.5,0.6,1.2,7.7,2.1,29.6,5,8,0.625,16,27,0.593,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,2020,38887
Nearly Invisible,11,Jamon Battle,6-5,210,Fr,27,NA,20.3,94.2,9.6,4.7,43.8,46.8,7.3,4.7,4.7,22.3,7.2,2.1,5.6,3.5,168.8,13,27,0.481,7,16,0.438,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,2020,45865
Nearly Invisible,21,Jax Levitch,6-7,210,Jr,19,NA,18.9,80.5,8.9,7.9,24,26.9,6.3,5.7,5.7,8.6,3.9,1,4.5,2.4,56,5,14,0.357,3,6,0.5,2,19,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,2020,38857
Benchwarmer,1,Cress Worthy,6-2,170,So,16,NA,9.8,77.2,10.9,9.8,46.9,45.5,4,4.3,4.3,31.7,0.9,0.5,6.7,1.2,6.2,0,1,0,3,9,0.333,3,7,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,2020,43102
Benchwarmer,14,Luke Lawson,6-7,180,So,11,NA,5.1,56.6,15.6,18.9,18.8,23.6,5.9,0,0,12.2,3.6,1.9,7.5,2,12.5,2,2,0.999,3,6,0.5,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,2020,43104
Go-to Guys,1,Isaiah Miller,6-0,180,Jr,30,30,71.9,95.6,37.4,39.2,43.9,45.2,7.4,25.9,25.9,14.3,0.7,5.5,3.4,5.6,24.4,71,131,0.542,194,421,0.461,28,117,0.239,NA,NA,2,3,NA,NA,NA,NA,162,446,NA,3,NA,125,NA,NA,NA,NA,National Rank,UNC Greensboro,2020,40702
Role Player,21,James Dickey,6-10,210,Sr,30,30,65.8,111.8,18.1,15.3,56.8,56.1,11.6,11.7,11.7,17.3,8.1,1.6,4.2,3.5,40.6,39,78,0.5,109,188,0.58,0,4,0,NA,355,NA,NA,153,401,116,9,NA,NA,5,NA,NA,NA,303,NA,222,NA,National Rank,UNC Greensboro,2020,38815
Role Player,44,Kaleb Hunter,6-4,190,So,25,23,53.4,108.7,19,18.5,55,56.8,6.6,6.6,6.6,17,1,2.2,2.2,3.5,33,40,62,0.645,75,126,0.595,19,62,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,169,NA,National Rank,UNC Greensboro,2020,41015
