Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,NA,Josh Childress,,NA,So,33,85.2,108.8,21.3,24,48.9,52.1,7.3,12.6,12.6,15.8,4.1,2,2.6,2.9,29,82,114,0.719,120,249,0.482,48,144,0.333,132,455,NA,492,NA,NA,NA,193,NA,29,209,NA,326,NA,NA,NA,NA,NA,National Rank,Stanford,2003,17401
Significant Contributor,NA,Rob Little,,NA,So,33,55.3,100.4,22.5,19.2,56.9,57,12.4,8.7,8.7,24.8,4.1,0.9,5.8,3.9,52.9,59,108,0.546,116,204,0.569,0,0,0,NA,NA,NA,NA,NA,NA,7,383,NA,NA,207,NA,NA,335,NA,NA,176,NA,National Rank,Stanford,2003,1194
Role Player,NA,Matt Lottich,,NA,Jr,33,75.7,111.9,18.8,22.9,50.6,52.1,2.1,20,20.4,15.5,0,1.9,2.2,1.8,15.6,36,52,0.692,50,126,0.397,79,207,0.382,454,278,NA,NA,NA,NA,NA,NA,365,252,NA,NA,128,NA,NA,NA,NA,312,National Rank,Stanford,2003,17038
Role Player,NA,Dan Grunfeld,,NA,,33,26.4,103.4,18,19.3,51,54.6,2.9,11,11.5,22.2,0.9,1.8,3.8,2.4,27.6,21,27,0.778,26,57,0.456,16,41,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stanford,2003,1251
Limited Role,NA,Nick Robinson,,NA,So,33,55.3,103.9,13.1,12.4,50,50.4,10.1,10.3,10.3,21.9,0.8,2.1,3.4,1.6,25,17,33,0.515,57,110,0.518,6,22,0.273,NA,NA,NA,NA,NA,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Stanford,2003,187
Limited Role,NA,Joe Kirchofer,,NA,Jr,33,24.4,105.6,13.5,11.1,55.8,59.9,10.9,3.9,3.9,26.8,1.9,0.5,5.9,2.3,46.2,18,24,0.75,29,52,0.558,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stanford,2003,17703
Limited Role,NA,Matt Haryasz,,NA,,33,19.2,99.1,13.8,12.5,50,52.7,7.1,3.6,3.6,21.6,4.4,0.7,5.5,2.8,54.3,15,25,0.6,23,46,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stanford,2003,380
Limited Role,NA,Jason Haas,,NA,,32,18.3,68.9,13.9,7.6,24.1,35.7,0.9,22,22.7,44.9,0,1.2,3.6,1.9,51.9,11,14,0.786,5,23,0.217,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stanford,2003,1856
Go-to Guys,NA,Percy Green,6-7,225,,29,56.2,104.6,29.8,31.5,55.1,57.4,6.5,17.2,17.2,20.9,1.3,1.6,3.1,3.5,30.9,58,84,0.69,150,272,0.551,0,0,0,NA,NA,4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,National Rank,Stephen F. Austin,2003,36000
Significant Contributor,NA,Marcus Clark,,NA,,28,62,104.1,22.3,18.6,44.9,54.2,2.2,24,24.4,23.1,0,2.7,3.1,4.1,63.8,91,113,0.805,60,139,0.432,13,38,0.342,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,403,NA,267,62,215,NA,NA,National Rank,Stephen F. Austin,2003,226
Significant Contributor,NA,Antonio Burks,,NA,Jr,28,45,121.8,23,30.5,58.3,58.3,10.9,11.9,11.9,11.1,0.2,1.5,3.4,1.5,9.5,11,20,0.55,64,119,0.538,39,91,0.429,NA,31,478,76,NA,NA,194,NA,NA,21,NA,NA,NA,NA,NA,NA,358,81,National Rank,Stephen F. Austin,2003,17054
Role Player,NA,Jasen Gast,,NA,,29,57.5,112.2,19.1,20.5,49.4,56.8,4.2,7.9,7.9,16.2,0.2,3.5,4.5,3.3,44.2,70,80,0.875,58,120,0.483,21,61,0.344,NA,267,NA,NA,NA,NA,NA,NA,NA,344,NA,126,NA,NA,NA,37,NA,NA,National Rank,Stephen F. Austin,2003,17390
Role Player,NA,Stevin Ozier,6-8,210,,29,53.8,102.4,19.7,18.1,55,57.4,9.1,7.1,7.1,23.7,6.4,1.8,5.3,3,45.6,44,68,0.647,73,136,0.537,6,13,0.462,NA,NA,NA,NA,NA,NA,371,448,NA,NA,82,NA,NA,NA,NA,NA,368,NA,National Rank,Stephen F. Austin,2003,36324
Role Player,NA,Taylor Moore,,NA,So,29,39.7,101.9,19.1,15.9,52.6,52.6,11.2,7.7,7.7,18.7,2.6,2.8,4.6,4.1,74.2,36,72,0.5,51,97,0.526,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephen F. Austin,2003,920
Role Player,NA,Dedrick Sanders,,NA,,24,33.8,120.4,16.5,16.8,58,63.7,10.5,5.3,5.3,18.7,1.5,2.9,2.7,2.3,34.5,28,30,0.933,43,68,0.632,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephen F. Austin,2003,17383
Role Player,NA,Rashad Wright,6-4,185,Jr,29,31.2,86.7,17.5,13.4,48.4,53,8.4,6.3,6.3,33.5,1,3,6.1,2.6,50,22,32,0.688,28,57,0.491,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephen F. Austin,2003,16853
Limited Role,NA,B.J. Banks,,NA,,29,65.6,115.8,15.9,15.8,55.3,58.6,2.4,13.8,13.8,16.1,0.9,4.9,2.4,3,51.6,56,82,0.683,49,92,0.533,26,67,0.388,NA,129,NA,NA,211,225,NA,NA,NA,323,NA,16,225,NA,186,NA,397,267,National Rank,Stephen F. Austin,2003,17217
Limited Role,NA,Ben Hunt,6-2,180,,29,47.9,108.9,14.8,15.5,57.5,60.4,1.2,13,13.6,24.3,0,2.3,2.8,1.6,21.9,21,25,0.84,22,40,0.55,29,74,0.392,NA,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,244,National Rank,Stephen F. Austin,2003,34548
Benchwarmer,NA,Danny Russell,,NA,,12,4.4,80.5,21.1,17.6,37.5,45.2,2.6,0,0,22.3,0,4.7,3.1,5.7,100,7,12,0.583,3,4,0.75,1,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephen F. Austin,2003,34897
Benchwarmer,NA,Jerrad Darty,6-0,180,,10,2.4,124.6,30.2,27.2,85,85.6,0,10,10,28.9,0,2.2,2.9,5.4,60,5,6,0.833,7,9,0.778,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephen F. Austin,2003,37238
Go-to Guys,NA,E.J. Gordon,,NA,,26,67.7,95.1,29.4,29.6,43.5,48,7.6,11.7,11.7,18.1,1.4,4.2,4.1,4.9,41.4,93,138,0.674,121,277,0.437,16,56,0.286,NA,NA,49,106,NA,NA,NA,NA,NA,NA,NA,37,NA,98,382,NA,NA,NA,National Rank,Stetson,2003,303
Significant Contributor,NA,Ravii Givens,5-10,160,Sr,25,68.7,93.8,21.4,21.2,45.2,49.7,2.2,20,20.5,24.8,0,2.2,2.3,2.3,23.1,48,56,0.857,72,164,0.439,25,78,0.321,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,NA,NA,175,NA,NA,6,NA,NA,National Rank,Stetson,2003,36073
Significant Contributor,NA,Alexis McMillan,6-4,195,,22,63.2,105.4,22.5,22.9,48.3,52.7,4.8,23,23,19,3.6,7.2,3.2,3,30,57,72,0.792,77,154,0.5,26,86,0.302,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,264,1,NA,NA,NA,275,NA,NA,National Rank,Stetson,2003,36598
Significant Contributor,NA,Anthony Register,,NA,,26,39.3,91.3,21.4,22.9,38,43.8,4.6,9.5,9.5,17.3,0.8,2.9,3.3,3.4,34.7,39,52,0.75,33,106,0.311,16,44,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,127
Role Player,NA,Kevin Craig,,NA,Jr,26,60.7,95.4,17,16.1,39.8,45.6,8.1,11.2,11.2,19.7,0.7,2.1,5.5,2.8,38.9,46,63,0.73,51,127,0.402,9,35,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,NA,NA,NA,National Rank,Stetson,2003,17253
Role Player,NA,Josef McNeal,,NA,Jr,26,57.7,98.3,16.4,17.6,44.1,47,9.7,3.5,3.5,16.6,0.4,1.8,2.7,2.2,25.4,29,43,0.674,61,130,0.469,9,39,0.231,NA,NA,NA,NA,NA,NA,308,NA,NA,382,NA,NA,403,NA,NA,NA,NA,NA,National Rank,Stetson,2003,17563
Role Player,NA,Mark Stiles,,NA,So,15,38.5,112.7,17.9,18.6,50,55.2,9.3,4.6,4.6,14.4,1.6,2.4,5.2,3.1,37.8,36,45,0.8,49,96,0.51,7,23,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,1868
Limited Role,NA,Van Morris,6-0,170,Sr,26,37.8,91.5,12.8,11.1,47.1,52.8,3,10,10.9,31.2,0,1.7,2,1.6,25.7,17,18,0.944,21,44,0.477,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,36484
Limited Role,NA,Evan Patterson,,NA,,26,28.6,88.3,14.8,16,32.2,37.8,8.6,6,6,16,0,1.3,5.6,2.1,27.6,16,21,0.762,14,59,0.237,7,17,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,17798
Limited Role,NA,Derrick DeWitt,,NA,Jr,25,27,95.7,14.8,16.9,48,49.6,3.9,3.3,3.3,20.9,0.8,1.4,3.8,1.5,15.8,8,12,0.667,8,25,0.32,19,51,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,17255
Benchwarmer,NA,Trevour McIntosh,,NA,,13,6.5,80.5,14.9,12,38.5,42.9,8.7,2.6,2.6,26.9,0,0,4.7,2.9,53.8,4,7,0.571,5,12,0.417,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,37924
Benchwarmer,NA,Josh Reaser,,NA,,10,4.2,97.8,14.2,17.1,45.8,50.2,2.2,0,0,17.5,2.4,0,9.1,1.6,16.7,2,2,0.999,4,7,0.571,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stetson,2003,35492
Major Contributor,NA,D.J. Munir,,NA,Jr,20,58.7,109.4,26.2,30.4,49.4,56.1,2.2,19.5,19.5,16.9,0.6,1.9,2.7,3.9,37.6,88,99,0.889,73,157,0.465,38,106,0.358,NA,419,167,83,NA,NA,NA,NA,402,431,NA,NA,395,329,NA,21,NA,467,National Rank,Stony Brook,2003,16852
Significant Contributor,NA,Jairus McCollum,,NA,,27,68.7,90.5,21.6,20.4,47.3,49.9,8.9,12.6,12.6,25.4,1.6,2.5,4.3,3.2,43,53,89,0.596,98,207,0.473,0,0,0,NA,NA,NA,NA,NA,NA,405,NA,NA,NA,NA,482,NA,NA,342,NA,NA,NA,National Rank,Stony Brook,2003,918
Significant Contributor,NA,Cori Spencer,,NA,So,21,52.2,105,23.4,24.4,53.7,55.4,9.9,11.3,11.3,17.4,1.1,0.6,3.2,4,48.4,54,91,0.593,101,187,0.54,0,1,0,NA,NA,428,446,NA,NA,282,NA,NA,493,NA,NA,NA,29,NA,NA,34,NA,National Rank,Stony Brook,2003,612
Significant Contributor,NA,Mike Konopka,,NA,Jr,26,52,90.6,21.4,23.1,42.7,47.1,8.9,9.7,9.7,22.9,2.3,2.1,4.6,2.6,29.4,39,52,0.75,59,124,0.476,11,53,0.208,NA,NA,NA,NA,NA,NA,407,NA,NA,NA,452,NA,NA,NA,NA,NA,NA,NA,National Rank,Stony Brook,2003,17505
Significant Contributor,NA,Jon Paul Kobryn,,NA,,27,40.7,90.4,21.1,22,45.5,48.5,7.1,7.3,7.3,21.6,3.8,1.3,4.1,3.3,42.4,34,56,0.607,60,132,0.455,0,0,0,NA,NA,NA,NA,NA,NA,NA,399,NA,NA,234,NA,NA,NA,NA,NA,NA,NA,National Rank,Stony Brook,2003,2632
Role Player,NA,Bobby Santiago,,NA,,27,75.4,97.3,19.3,17.9,47.7,52.3,2,23,23.5,25.2,0.1,2.1,2,3.1,47.2,65,94,0.691,47,104,0.452,32,95,0.337,47,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,72,NA,266,NA,NA,NA,National Rank,Stony Brook,2003,255
Role Player,NA,J.B. Bennett,,NA,Jr,20,14.6,83.2,18.5,12,42.3,50.2,9.5,9.5,9.5,33.3,4.4,2.5,3.4,4,96.2,16,25,0.64,11,26,0.423,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stony Brook,2003,17718
Role Player,NA,Patrick Spitler,6-4,185,Sr,16,11.1,103.4,16.1,12.8,69,67.7,11.6,19,19.6,35.7,0,2.9,2.9,1.3,19,2,4,0.5,4,8,0.5,7,13,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stony Brook,2003,35985
Limited Role,NA,Mike Orfini,,NA,So,26,47,97.3,15,14.1,50,54.9,6.4,7.9,7.9,26.3,0.2,2.4,2.3,2.4,43.9,32,43,0.744,28,63,0.444,14,35,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,NA,National Rank,Stony Brook,2003,1539
Limited Role,NA,Hendrik Feist,,NA,,27,43.5,102.1,14.9,15.6,58,59,3.7,13,13.8,26.9,0.4,3.2,4.5,1.7,23,15,23,0.652,16,36,0.444,28,64,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,NA,NA,NA,NA,46,National Rank,Stony Brook,2003,2480
Limited Role,NA,Larry Jennings,6-1,180,Sr,18,20.8,92.4,13.8,10.1,37.1,46.8,3.6,18,18.5,25.8,0,4.3,3.2,3.2,87.1,18,27,0.667,10,29,0.345,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stony Brook,2003,35643
Limited Role,NA,Joakim Eriksson,6-8,240,Sr,16,10.7,75.4,13.3,14.5,43.5,41.8,5,6.5,6.5,29.6,0,2,3.3,1,8.7,0,2,0,7,18,0.389,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stony Brook,2003,35403
Benchwarmer,NA,Dan Rickard,,NA,,5,4,105,10,13.7,25,25,0,37.7,37.7,0,0,2.7,0.9,0.6,0,0,0,0,2,5,0.4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stony Brook,2003,36902
Major Contributor,NA,Carmelo Anthony,6-8,220,Fr,35,90.7,113.7,27.9,31.5,49.8,53.7,8.9,11.9,11.9,12,2.3,2.4,2.4,4.8,38.9,168,238,0.706,221,446,0.496,56,166,0.337,23,197,92,58,NA,NA,401,22,NA,42,46,NA,24,119,45,NA,NA,NA,National Rank,Syracuse,2003,18083
Significant Contributor,NA,Hakim Warrick,,NA,So,35,81.4,108.8,22.6,20.8,54.1,57.3,11,9,9,19.7,3.7,2.4,3.3,4.2,51.1,124,186,0.667,197,363,0.543,0,1,0,249,455,NA,NA,29,304,186,487,NA,NA,248,NA,NA,218,192,NA,328,NA,National Rank,Syracuse,2003,10
Significant Contributor,NA,Billy Edelin,,NA,Fr,23,38,102.8,21.2,17.9,54.8,57.9,4.8,18,18.9,25.8,0.4,2.5,1.6,3.6,48.6,48,71,0.676,80,144,0.556,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syracuse,2003,2716
Role Player,NA,Gerry McNamara,,NA,,35,88,113.8,18.6,19.3,51.8,56.8,1.3,20,20.6,20.5,0.2,3.4,2.2,2.4,27.2,90,99,0.909,61,126,0.484,85,238,0.357,7,192,NA,NA,451,349,NA,NA,349,NA,NA,146,147,NA,NA,1,NA,472,National Rank,Syracuse,2003,72
Role Player,NA,Kueth Duany,6-6,190,Sr,35,67.3,109.9,19.9,21,51,54,5.4,12,12.8,16.7,1.7,2.1,3.2,3.3,37.6,77,114,0.675,90,180,0.5,43,123,0.35,NA,381,NA,NA,NA,NA,NA,NA,NA,403,NA,NA,NA,NA,492,NA,NA,NA,National Rank,Syracuse,2003,18235
Role Player,NA,Josh Pace,,NA,So,32,33.5,102.3,17.6,16.4,52.5,53.1,5.3,21.5,21.5,24.7,1.6,3.1,2.8,1.8,21.2,14,25,0.56,62,116,0.534,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syracuse,2003,210
Limited Role,NA,Craig Forth,,NA,So,35,44.1,95.4,13.9,12.1,48.7,49.3,9.1,7.6,7.6,25,6.3,1.3,5.8,2.1,34.8,20,40,0.5,56,114,0.491,0,1,0,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,National Rank,Syracuse,2003,1669
Nearly Invisible,NA,Jeremy McNeil,,NA,Jr,35,46.8,105.3,10,8.1,66.7,64.6,10.6,1.9,1.9,30.3,14.6,0.8,6.8,1.3,24.7,9,20,0.45,54,81,0.667,0,0,0,NA,NA,NA,NA,NA,NA,219,NA,NA,NA,4,NA,NA,NA,NA,NA,11,NA,National Rank,Syracuse,2003,17699
Benchwarmer,NA,Matt Gorman,,NA,,9,5.4,80.8,18.4,19.8,34.8,39.2,5.9,2.1,2.1,19.8,2.5,2.2,7.4,3,34.8,5,8,0.625,8,22,0.364,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syracuse,2003,4480
Major Contributor,NA,Corey Santee,,NA,So,28,83.3,105.3,24.3,26.5,52,54.3,1.3,32,32,19.7,0.2,2,2.1,2.7,23.6,63,89,0.708,100,204,0.49,64,173,0.37,175,NA,333,272,435,NA,NA,NA,44,NA,NA,NA,89,NA,NA,NA,NA,393,National Rank,TCU,2003,485
Major Contributor,NA,Junior Blount,,NA,,28,81.4,107.2,24.3,26.6,51.5,57.4,1.8,17,17.3,19,0.3,2.4,3.2,4.4,34.9,114,129,0.884,75,155,0.484,77,215,0.358,439,NA,399,294,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,TCU,2003,18144
Significant Contributor,NA,Bingo Merriex,6-9,222,Sr,27,73,99.8,21,24.3,49,49.7,7.4,9.7,9.7,15.4,1.3,1.3,2.7,2.9,27.7,44,84,0.524,87,170,0.512,41,133,0.308,NA,NA,NA,456,NA,NA,NA,19,NA,247,NA,NA,394,NA,NA,NA,NA,NA,National Rank,TCU,2003,18205
Significant Contributor,NA,Chudi Chinweze,,NA,,22,41.1,102.6,20.7,16.4,56.5,57.5,11.8,7.3,7.3,21.7,1.6,1.6,4.7,5.2,82.6,54,95,0.568,65,115,0.565,0,0,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,64,NA,NA,19,NA,National Rank,TCU,2003,3168
Significant Contributor,NA,Ronald Hobbs,,NA,,17,15.7,86.6,21,18.3,39.8,46.6,5.7,5.2,5.2,21.6,2.1,1.2,6.3,5.3,75.5,23,37,0.622,15,34,0.441,3,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCU,2003,18523
Role Player,NA,Jamal Brown,6-7,228,,26,53.1,106.1,19.6,19.7,44.7,50.4,12,2.3,2.3,11.3,0.9,2,5.6,4.8,62.6,74,112,0.661,80,177,0.452,0,2,0,NA,NA,NA,NA,NA,NA,92,7,NA,25,NA,NA,NA,121,NA,NA,NA,NA,National Rank,TCU,2003,18315
Role Player,NA,Nucleus Smith,,NA,Jr,27,44.8,103.3,17.3,12.7,44.8,57,2.8,20,20.4,25.6,0.2,1.6,3.3,4.3,86.6,69,84,0.821,36,64,0.562,5,33,0.152,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,NA,195,NA,146,213,NA,National Rank,TCU,2003,17223
Limited Role,NA,Corey Valsin,,NA,,28,48.6,79.6,14.4,12.8,38.2,41,6.5,10.8,10.8,29.1,1.4,1.5,5.5,1.9,29.2,18,31,0.581,33,79,0.418,5,27,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,TCU,2003,17791
Limited Role,NA,James Davis,6-5,191,,21,25.4,75.5,15.7,12.5,36.1,42.5,7.5,8.4,8.4,34.5,0.7,3,6.5,2.2,37,15,20,0.75,15,41,0.366,3,13,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCU,2003,18462
Nearly Invisible,NA,Marcus Sloan,,NA,So,28,25.9,97.3,11.7,8.8,43.6,46.7,9.4,5.8,5.8,18.7,3.9,1.8,8,3.3,89.7,18,35,0.514,17,39,0.436,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCU,2003,1657
Benchwarmer,NA,Brian Carter,7-0,205,,17,6.2,64.5,15.5,14.2,33.3,36.4,4.4,2.5,2.5,29.7,2.7,1.5,9.1,2.6,40,3,6,0.5,5,15,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCU,2003,36767
Major Contributor,NA,David Hawkins,,NA,Jr,34,90.9,102.9,27.2,24.7,47,52.9,3.8,17,17.1,19.6,1.1,4.3,2.6,3.9,41.5,148,188,0.787,126,263,0.479,58,190,0.305,22,NA,117,418,NA,NA,NA,NA,NA,NA,NA,35,34,355,381,289,NA,NA,National Rank,Temple,2003,16834
Significant Contributor,NA,Mardy Collins,,NA,,34,88.2,95.4,21.8,23.3,42.4,44.9,2.4,15,15.4,15.7,0.9,3.4,2.9,2,20,56,83,0.675,108,263,0.411,45,151,0.298,66,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,155,491,NA,NA,NA,NA,NA,National Rank,Temple,2003,6
Significant Contributor,NA,Alex Wesby,6-6,195,Sr,34,82.7,106.9,21.8,23.4,48.8,49.9,6.6,14.2,14.2,13.2,1.2,2.2,2.8,2,20,45,78,0.577,111,238,0.466,53,152,0.349,207,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,427,NA,NA,NA,NA,NA,National Rank,Temple,2003,34425
Significant Contributor,NA,Brian Polk,6-4,210,Jr,28,55.6,120.6,21.9,26.8,54.8,55.8,4.7,8.3,8.3,7.5,0.7,3.8,2.1,1.9,16.3,32,49,0.653,48,96,0.5,78,205,0.38,NA,51,NA,244,NA,NA,NA,NA,NA,2,NA,82,99,NA,NA,NA,NA,32,National Rank,Temple,2003,34661
Role Player,NA,Nile Murry,,NA,So,31,22.3,98.9,19,22,38.9,42.3,4.5,11.4,11.4,9.8,0.9,2.9,3.2,1.8,18.2,14,18,0.778,19,46,0.413,13,53,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temple,2003,750
Limited Role,NA,Keith Butler,,NA,,34,51.3,97.6,14.3,11,46.5,47.5,13,2.2,2.2,20.6,12.7,1.5,6,2.3,50,28,57,0.491,53,114,0.465,0,0,0,NA,NA,NA,NA,NA,NA,55,326,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,National Rank,Temple,2003,1530
Limited Role,NA,Antywane Robinson,,NA,,28,50.7,110.6,13,14.4,44.9,46.8,8.3,5.4,5.4,8.3,3.4,1.3,2.4,1.4,19,18,28,0.643,45,97,0.464,14,50,0.28,NA,34,NA,NA,NA,NA,NA,296,NA,4,281,NA,208,NA,NA,NA,NA,NA,National Rank,Temple,2003,734
Limited Role,NA,Hawley Smith,,NA,,31,24.1,100.6,14.1,11.7,38.6,41.8,9.6,10.2,10.2,13.5,1.7,2.1,4.6,2.6,54.4,16,31,0.516,13,30,0.433,6,27,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temple,2003,894
Nearly Invisible,NA,Glen Elliott,,NA,,33,27.5,115.2,6.9,3.8,66.7,66,9.3,0.5,0.5,26.4,3.3,1.8,5.1,1.6,85.7,11,18,0.611,14,21,0.667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temple,2003,2934
Benchwarmer,NA,Chris Gaither,6-1,180,,15,4.2,90.7,16.2,14.2,54.2,54.2,3.7,13,13.8,33.9,0,6.6,6.3,0.5,0,0,0,0,2,5,0.4,3,7,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temple,2003,36834
Go-to Guys,NA,Ron Slay,6-8,240,Sr,29,85.2,106,31.5,33.3,53.7,58.7,5.8,16.1,16.1,21,0.4,1.3,3.5,4.9,44.6,151,193,0.782,168,319,0.527,43,114,0.377,134,NA,17,3,316,213,NA,84,NA,NA,NA,NA,NA,99,307,302,442,342,National Rank,Tennessee,2003,18114
Significant Contributor,NA,Brandon Crump,,NA,So,29,67,104.6,21.7,22,56.4,59.9,8.7,9.8,9.8,23.7,4.2,1.7,3.9,3,37.8,64,85,0.753,127,225,0.564,0,0,0,NA,NA,NA,NA,152,151,441,284,NA,NA,195,NA,NA,NA,486,422,197,NA,National Rank,Tennessee,2003,1300
Significant Contributor,NA,Stanley Asumnu,,NA,,28,29.5,75.3,21.4,20.4,34.2,37.9,8.5,12,12.5,28.1,0,2.3,3.6,2.6,33.7,18,31,0.581,24,67,0.358,5,25,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,2003,2981
